volume_DHR_USA,close_DHR_USA,date,volume_CHE_USA,close_CHE_USA,volume_COR_USA,close_COR_USA,volume_AMGN_USA,close_AMGN_USA,volume_BIO_USA,close_BIO_USA,volume_GEMC_RU,close_GEMC_RU,volume_STVN_USA,close_STVN_USA,volume_DIOD_RU,close_DIOD_RU,volume_BDX_USA,close_BDX_USA,volume_TMO_USA,close_TMO_USA,volume_VEEV_USA,close_VEEV_USA,volume_MDMG_RU,close_MDMG_RU,volume_GILD_USA,close_GILD_USA,volume_PODD_USA,close_PODD_USA,volume_THC_USA,close_THC_USA,volume_ISRG_USA,close_ISRG_USA,volume_GMED_USA,close_GMED_USA,volume_JAZZ_USA,close_JAZZ_USA,volume_COO_USA,close_COO_USA,volume_PEN_USA,close_PEN_USA,volume_PCVX_USA,close_PCVX_USA,volume_WAT_USA,close_WAT_USA,volume_QGEN_USA,close_QGEN_USA,volume_GEMA_RU,close_GEMA_RU,volume_GEHC_USA,close_GEHC_USA,volume_RMD_USA,close_RMD_USA,volume_EXEL_USA,close_EXEL_USA,volume_TECH_USA,close_TECH_USA,volume_HOLX_USA,close_HOLX_USA,volume_ALGN_USA,close_ALGN_USA,volume_MCK_USA,close_MCK_USA,volume_INCY_USA,close_INCY_USA,volume_LLY_USA,close_LLY_USA,volume_MASI_USA,close_MASI_USA,volume_ABT_USA,close_ABT_USA,volume_ELV_USA,close_ELV_USA,volume_NBIX_USA,close_NBIX_USA,volume_JNJ_USA,close_JNJ_USA,volume_WST_USA,close_WST_USA,volume_CVS_USA,close_CVS_USA,volume_MOH_USA,close_MOH_USA,volume_ATR_USA,close_ATR_USA,volume_LIFE_RU,close_LIFE_RU,volume_ENSG_USA,close_ENSG_USA,volume_BIIB_USA,close_BIIB_USA,volume_TFX_USA,close_TFX_USA,volume_STE_USA,close_STE_USA,volume_MTD_USA,close_MTD_USA,volume_MDT_USA,close_MDT_USA,volume_CAH_USA,close_CAH_USA,volume_UNH_USA,close_UNH_USA,volume_LH_USA,close_LH_USA,volume_HQY_USA,close_HQY_USA,volume_ILMN_USA,close_ILMN_USA,volume_ROIV_USA,close_ROIV_USA,volume_DGX_USA,close_DGX_USA,volume_GECO_RU,close_GECO_RU,volume_CI_USA,close_CI_USA,volume_BSX_USA,close_BSX_USA,volume_IQV_USA,close_IQV_USA,volume_APTK_RU,close_APTK_RU,volume_ABIO_RU,close_ABIO_RU,volume_MEDP_USA,close_MEDP_USA,volume_EHC_USA,close_EHC_USA,volume_ZTS_USA,close_ZTS_USA,volume_BMY_USA,close_BMY_USA,volume_ALNY_USA,close_ALNY_USA,volume_SYK_USA,close_SYK_USA,volume_DVA_USA,close_DVA_USA,volume_RPRX_USA,close_RPRX_USA,volume_EW_USA,close_EW_USA,volume_NTRA_USA,close_NTRA_USA,volume_SWAV_USA,close_SWAV_USA,volume_WBA_USA,close_WBA_USA,volume_ABBV_USA,close_ABBV_USA,volume_A_USA,close_A_USA,volume_UHS_USA,close_UHS_USA,volume_HUM_USA,close_HUM_USA,volume_ZBH_USA,close_ZBH_USA,volume_HSIC_USA,close_HSIC_USA,volume_VKTX_USA,close_VKTX_USA,volume_CTLT_USA,close_CTLT_USA,volume_MRK_USA,close_MRK_USA,volume_DXCM_USA,close_DXCM_USA,volume_INSP_USA,close_INSP_USA,volume_ELAN_USA,close_ELAN_USA,volume_CYTK_USA,close_CYTK_USA,volume_CNC_USA,close_CNC_USA,volume_APLS_USA,close_APLS_USA,volume_BAX_USA,close_BAX_USA,volume_ACHC_USA,close_ACHC_USA,volume_BMRN_USA,close_BMRN_USA,volume_VTRS_USA,close_VTRS_USA,volume_MRNA_USA,close_MRNA_USA,volume_EXAS_USA,close_EXAS_USA,volume_RGEN_USA,close_RGEN_USA,volume_UTHR_USA,close_UTHR_USA,volume_REGN_USA,close_REGN_USA,volume_SRPT_USA,close_SRPT_USA,volume_CERE_USA,close_CERE_USA,volume_PFE_USA,close_PFE_USA,volume_RVTY_USA,close_RVTY_USA,volume_VRTX_USA,close_VRTX_USA,volume_HCA_USA,close_HCA_USA,volume_BRKR_USA,close_BRKR_USA,volume_ICLR_USA,close_ICLR_USA,volume_CRL_USA,close_CRL_USA,volume_IDXX_USA,close_IDXX_USA,usdrub,effr,open_S&P500,high_S&P500,low_S&P500,close_S&P500,volume_S&P500,"Debt of the non-financial sector and households, total","Non-financial sector, total","Internal borrowings, non-financial sector",Credits,Debt securities in the residents portfolio,"External borrowings, non-financial sector",Loans and borrowings received from non-residents,"Debt securities in the portfolio of non-residents, including promissory notes","Households and NPOs, total","Internal borrowings, households","External borrowings, households",real_gdp_usa,m0_ru,m1_ru,m2_ru,broad_money_supply_ru,Cash national currency,Foreign currency in cash,Deposits,Cash on brokerage accounts,Debt securities,Quoted shares and units and shares of investment funds,Loans from credit institutions,daily_gdp,daily_gdp_no_season,Open_IMOEX,High_IMOEX,Low_IMOEX,Close_IMOEX,Volume_IMOEX,Interbank credit market rates,gold_rates,silver_rates,platinum_rates,palladium_rates
3344940.0,250.41,2024-04-24,68004.0,617.95,926754.0,237.95,2467127.0,273.01,209104.0,278.21,79330.0,981.5,190354.0,27.31,83100.0,16.52,779855.0,233.83,2035044.0,577.39,551269.0,200.52,40148.0,1050.0,8467060.0,67.08,664223.0,167.25,911238.0,98.26,1325633.0,375.01,883839.0,51.44,401342.0,108.32,1004335.0,90.2,336365.0,206.15,701758.0,60.3,530956.0,310.25,816213.0,41.52,302320.0,187.55,2020280.0,86.72,973428.0,183.78,1634762.0,23.71,984815.0,63.52,963154.0,76.71,1106124.0,313.78,583497.0,535.42,1564434.0,51.74,2133427.0,732.2,234381.0,135.92,5052691.0,106.89,916012.0,533.73,927988.0,138.97,9756259.0,148.53,757268.0,385.73,8651960.0,67.77,461153.0,367.41,559220.0,140.01,,,257364.0,118.64,3265676.0,201.99,201415.0,211.17,492086.0,202.8,157084.0,1235.37,5028857.0,80.38,2057344.0,103.54,3724418.0,487.3,793528.0,207.94,748776.0,79.2,1254629.0,122.87,2837387.0,10.9,1566638.0,137.55,829900.0,47.05,1120735.0,352.28,15276470.0,72.91,1505728.0,240.84,6758410.0,14.45,652040.0,112.54,423451.0,397.56,1216634.0,82.8,3640463.0,150.88,16057141.0,48.86,395369.0,143.8,1515676.0,336.85,472887.0,132.74,2578317.0,27.98,3234988.0,88.61,847337.0,91.5,1355072.0,328.87,10269708.0,17.81,4074765.0,167.8,1553274.0,137.49,1213515.0,165.9,3488954.0,315.98,978733.0,121.17,824051.0,73.21,2584595.0,65.07,2031654.0,55.95,7128300.0,127.0,3238221.0,137.87,255686.0,234.19,3812138.0,13.31,807781.0,66.82,2775749.0,76.19,1245776.0,49.93,2161941.0,40.93,454423.0,71.19,1599632.0,91.2,7593923.0,11.55,3410216.0,108.85,1213600.0,63.24,545959.0,167.86,671048.0,237.0,373718.0,906.54,1500200.0,124.25,629646.0,41.9,24547780.0,26.27,632067.0,102.68,806473.0,400.76,835559.0,319.02,987514.0,82.2,962338.0,309.44,705117.0,239.43,493145.0,494.26,93.2918,5.33,506.56,507.37,503.13,505.41,55928076.0,,,,,,,,,,,,,16622.3,49338.0,99595.8,114105.6,,,,,,,,,,3438.45,3445.67,3423.17,3428.93,59540956724.47,15.6157,7003.45,83.19,2780.44,3047.39
6876672.0,253.11,2024-04-23,87352.0,616.51,1430856.0,237.69,2493321.0,273.54,250549.0,285.28,76736.0,963.1,233114.0,27.22,67400.0,16.61,800508.0,234.36,2543991.0,574.59,902818.0,201.1,37155.0,1038.5,5240249.0,67.03,549714.0,167.27,1276810.0,97.86,1858757.0,377.08,900470.0,51.27,376841.0,109.67,874962.0,91.68,391951.0,205.7,665981.0,60.88,561559.0,313.3,971222.0,41.89,1052750.0,192.85,1951320.0,86.24,1202959.0,184.22,1917710.0,23.29,1217190.0,63.69,1603280.0,77.19,621458.0,311.88,490789.0,532.0,2493676.0,51.65,2042029.0,745.69,317033.0,136.95,3849589.0,107.59,811682.0,532.92,1607818.0,140.09,10110442.0,149.56,427080.0,390.2,8450704.0,68.5,362666.0,363.22,417184.0,140.15,,,325734.0,118.62,1461694.0,193.18,284357.0,211.11,561633.0,205.99,122561.0,1241.32,5296230.0,81.29,2477426.0,103.37,3646662.0,486.18,925458.0,207.97,407844.0,79.87,1303036.0,124.46,4978898.0,10.94,2088321.0,136.7,877710.0,48.02,1188492.0,352.65,9075682.0,68.99,1112773.0,238.62,1774850.0,14.434,155350.0,112.32,808514.0,407.15,695644.0,82.46,4315288.0,149.56,9153290.0,48.99,543726.0,146.07,1430549.0,334.91,402045.0,133.91,4682024.0,27.82,2663641.0,87.75,1178445.0,91.04,889386.0,328.54,7297016.0,18.05,4084105.0,169.54,1979443.0,139.2,803944.0,164.91,1624723.0,327.98,742806.0,121.52,626962.0,72.76,2032588.0,64.93,1575946.0,56.03,7743961.0,126.88,2014910.0,134.0,339016.0,233.93,4785032.0,13.46,1284335.0,65.57,1655534.0,75.84,1184940.0,48.72,2646343.0,41.02,539126.0,70.74,1299078.0,92.06,4675294.0,11.36,2435253.0,107.89,1777688.0,63.53,928614.0,171.28,521396.0,234.47,341220.0,907.32,568912.0,117.12,1390239.0,41.99,24297820.0,26.32,942558.0,103.5,1070343.0,404.91,1183445.0,319.43,1083554.0,82.46,855919.0,306.45,611881.0,240.13,558418.0,493.8,93.2519,5.33,501.78,506.09,499.5328,505.65,64633620.0,,,,,,,,,,,,,16622.3,49338.0,99595.8,114105.6,,,,,,,,,,3483.26,3487.55,3436.83,3439.42,97852906259.59,15.7164,7134.62,84.67,2788.25,3013.11
2820270.0,236.08,2024-04-22,65749.0,604.42,2287125.0,236.85,2165755.0,271.91,217079.0,280.13,123588.0,985.5,277071.0,26.54,100000.0,16.7,768416.0,233.88,1522884.0,548.38,744021.0,199.06,87252.0,1054.2,5622367.0,66.95,677655.0,164.42,1139860.0,94.85,1603144.0,368.93,967602.0,51.25,514011.0,108.83,912061.0,90.04,348377.0,203.0,627167.0,61.6,358283.0,299.23,1253769.0,41.22,36050.0,213.75,2113777.0,84.31,1218743.0,180.35,1535573.0,22.87,829547.0,62.8,1516324.0,76.22,446836.0,300.82,893497.0,527.32,1751676.0,51.92,2354096.0,731.33,201190.0,134.32,4948315.0,107.07,1525124.0,532.22,575067.0,133.66,10118694.0,149.12,510659.0,375.35,5701582.0,69.63,370440.0,361.87,298792.0,140.32,,,350560.0,117.23,1119536.0,194.11,329746.0,207.27,369710.0,200.9,83733.0,1199.46,4962583.0,80.57,5287253.0,102.83,4697677.0,491.23,685960.0,203.07,406353.0,81.19,1151198.0,120.25,5323946.0,10.6,1694278.0,130.09,367840.0,49.43,1404009.0,353.18,7659790.0,68.02,737099.0,231.34,2206370.0,14.548,399870.0,113.8,357745.0,376.26,619688.0,80.33,4545111.0,145.54,7929534.0,49.14,399984.0,145.79,1688622.0,327.68,673396.0,132.52,2720444.0,27.82,2408082.0,86.96,1120889.0,88.61,718730.0,328.6,7640578.0,18.22,5580685.0,167.89,850521.0,133.91,672652.0,161.13,1591093.0,325.3,918343.0,120.78,837456.0,72.04,1562386.0,63.85,1812494.0,56.05,7805992.0,126.94,2110326.0,131.52,591996.0,225.22,5395858.0,12.93,1184389.0,66.29,2479640.0,75.58,784535.0,47.64,3272883.0,40.4,581688.0,70.26,1257361.0,89.49,5099330.0,11.25,3176356.0,104.46,1594417.0,62.41,294448.0,157.48,552493.0,234.06,351366.0,900.16,889164.0,116.96,701473.0,42.1,35678656.0,26.26,668821.0,100.77,1393886.0,399.92,1131398.0,310.31,811225.0,78.05,778967.0,297.93,544691.0,232.56,419598.0,479.57,,5.33,497.83,502.38,495.43,499.72,67961048.0,,,,,,,,,,,,,16622.3,49338.0,99595.8,114105.6,,,,,,,,,,3468.09,3480.21,3460.58,3479.17,82859286926.77,15.6912,,,,
2351430.0,235.51,2024-04-19,83518.0,600.41,1411190.0,239.13,3380330.0,268.93,294125.0,279.73,234801.0,982.1,669368.0,26.73,107500.0,16.85,1265166.0,234.12,1738509.0,544.78,735422.0,198.38,47053.0,1043.2,10657002.0,66.76,844656.0,166.25,1127374.0,93.19,3975892.0,366.34,1059314.0,50.35,756914.0,109.94,1212269.0,90.42,338662.0,202.72,1344223.0,60.83,466327.0,296.1,1107980.0,40.0,940120.0,194.65,2022710.0,84.49,1303527.0,178.85,2329664.0,22.52,909608.0,62.12,1288503.0,75.38,520396.0,298.98,645525.0,524.83,2181297.0,52.35,3505526.0,726.31,353006.0,134.77,10533616.0,107.28,1791509.0,531.42,556303.0,132.0,9750751.0,147.91,444740.0,372.04,7809721.0,69.75,425243.0,367.52,276582.0,139.34,,,266665.0,118.26,1599713.0,194.38,416411.0,206.56,535935.0,199.51,100804.0,1188.54,6756950.0,79.48,1486096.0,108.19,6618600.0,501.13,768208.0,201.48,556190.0,80.89,1418214.0,117.43,4664389.0,10.46,1557641.0,128.44,205270.0,49.86,1305066.0,352.39,6966282.0,67.33,776957.0,228.09,2071350.0,14.504,351180.0,113.46,221668.0,372.0,784352.0,79.22,6228859.0,146.5,10303913.0,48.93,703168.0,144.41,1884151.0,325.43,487093.0,127.82,1775773.0,28.16,3895701.0,85.94,2526074.0,85.28,1302719.0,329.0,10870856.0,18.24,5532492.0,166.41,1303352.0,132.73,903015.0,157.47,1143745.0,328.33,1301616.0,119.43,768627.0,70.86,3060725.0,63.42,1588161.0,55.48,8404345.0,125.78,2859646.0,130.71,556123.0,229.22,5742048.0,12.95,1607395.0,67.55,2686979.0,75.15,1179340.0,47.53,2808386.0,39.47,399420.0,70.16,1778647.0,88.63,4679890.0,11.25,2670446.0,101.41,2168842.0,60.96,386770.0,157.14,616033.0,237.93,507466.0,896.82,641236.0,115.62,813324.0,42.21,38372800.0,26.0,731126.0,100.86,1342138.0,394.28,1651998.0,305.11,1313663.0,77.76,647943.0,288.23,409097.0,226.78,568646.0,476.35,94.0922,5.33,499.44,500.455,493.86,495.16,102212587.0,,,,,,,,,,,,,16622.3,49338.0,99595.8,114105.6,,,,,,,,,,3458.86,3475.13,3451.48,3470.88,54079516423.77,15.7576,7231.12,86.13,2873.88,3091.69
4261041.0,236.36,2024-04-18,69785.0,597.42,1443314.0,237.3,2082791.0,262.75,373365.0,281.02,68933.0,971.5,940902.0,28.4,55800.0,16.61,891669.0,233.15,2075785.0,541.52,850360.0,199.54,36987.0,1047.1,6442224.0,66.16,589071.0,164.73,2381452.0,91.08,2320460.0,372.63,969555.0,50.75,564463.0,109.27,1575895.0,90.41,330454.0,201.84,660971.0,60.62,687011.0,294.23,951915.0,39.47,18510.0,159.9,1815419.0,84.97,1583566.0,177.61,2610461.0,22.49,1174667.0,62.21,1576803.0,75.1,417217.0,301.34,631442.0,518.81,1830343.0,52.82,1717347.0,745.95,238494.0,135.92,7306449.0,105.27,2595100.0,525.19,586541.0,132.54,9887704.0,145.74,315059.0,377.33,10087092.0,69.39,371231.0,360.94,246574.0,139.11,,,265278.0,116.48,1512073.0,190.52,154319.0,207.38,658479.0,200.81,166952.0,1192.56,6065702.0,79.19,1541130.0,106.0,8880448.0,493.18,769005.0,199.45,487342.0,79.85,1810342.0,116.69,3419753.0,10.36,873688.0,125.91,385760.0,49.5,1621669.0,348.78,5946798.0,67.42,631234.0,227.17,1657500.0,14.506,139570.0,114.22,219892.0,374.32,769242.0,78.62,4772955.0,153.11,10917581.0,48.3,398914.0,145.16,2143604.0,327.45,749549.0,126.11,2091901.0,27.89,3122037.0,86.45,1172503.0,87.28,1155587.0,327.52,6754772.0,17.59,4480224.0,164.66,1936566.0,132.44,1047629.0,153.65,1557433.0,324.83,1442392.0,119.33,745157.0,69.97,2405857.0,64.67,1056505.0,55.8,5992700.0,125.23,2116531.0,134.3,880106.0,241.15,3809052.0,13.57,1034789.0,67.0,5184347.0,73.75,1946309.0,47.51,2332137.0,39.65,612938.0,70.28,944850.0,90.07,3464188.0,11.12,1798498.0,102.0,1597962.0,63.48,759238.0,157.06,476359.0,236.93,450630.0,893.99,498572.0,116.55,1282830.0,42.14,35788350.0,25.39,744383.0,99.38,949091.0,393.48,2767460.0,297.0,2217800.0,78.56,496031.0,291.82,710218.0,227.55,399898.0,477.79,94.3242,5.33,501.98,504.13,498.56,499.52,74548085.0,,,,,,,,,,,,,16622.3,49338.0,99595.8,114105.6,,,,,,,,,,3451.37,3457.46,3436.95,3455.82,56908603957.8,15.7532,7184.66,85.69,2929.48,3050.79
2988576.0,239.39,2024-04-17,66645.0,604.17,1028618.0,238.62,2175120.0,264.07,214091.0,290.86,166089.0,980.0,186246.0,28.86,63700.0,16.8,1510566.0,232.21,1610057.0,547.25,1033493.0,199.2,41801.0,1047.8,5287730.0,66.93,688850.0,166.26,1208545.0,96.0,1625645.0,374.17,1160564.0,51.2,592713.0,107.1,955663.0,89.86,346505.0,208.68,689803.0,62.43,614608.0,304.18,795969.0,39.23,32460.0,159.9,1711629.0,85.19,3005122.0,173.83,2795477.0,22.87,902987.0,62.73,1697868.0,74.92,574960.0,300.14,538003.0,525.92,2525527.0,52.72,3069367.0,750.77,221295.0,136.62,12002886.0,105.9,1401591.0,508.97,571093.0,133.23,9378059.0,144.77,355424.0,377.36,8100101.0,68.6,487976.0,359.85,565361.0,138.4,,,207192.0,117.82,1320707.0,192.16,170359.0,208.3,1115554.0,200.24,150807.0,1198.03,5640094.0,79.08,1618273.0,106.52,8759779.0,478.99,683299.0,199.97,429633.0,79.87,1866302.0,118.29,4076241.0,10.44,886750.0,126.98,615530.0,49.96,1426524.0,346.08,6177611.0,67.96,705876.0,227.25,1374600.0,14.412,347910.0,114.34,212271.0,382.44,644075.0,79.69,3270511.0,151.94,11763053.0,47.84,601282.0,145.32,1066062.0,336.03,555041.0,127.64,2334940.0,27.61,2878118.0,87.24,694057.0,90.33,1024695.0,327.5,7699264.0,17.63,4792382.0,164.25,2084075.0,134.55,547087.0,160.03,1958774.0,323.46,1521635.0,121.3,1067128.0,70.2,1973644.0,66.47,1942903.0,55.96,6122908.0,125.37,3222471.0,133.86,1946028.0,243.51,4149574.0,13.41,1285904.0,67.93,3064734.0,72.0,1678817.0,48.03,2809448.0,39.52,441319.0,70.25,1282481.0,90.47,6068893.0,11.1,2000284.0,103.44,2516226.0,63.22,525333.0,160.98,372437.0,235.31,468668.0,901.19,546229.0,117.89,838023.0,41.6,43828892.0,25.42,773236.0,100.55,881020.0,393.1,1511041.0,311.03,695720.0,82.94,386201.0,292.02,499836.0,230.09,533305.0,478.24,94.0742,5.33,506.05,506.22,499.12,500.55,75910305.0,,,,,,,,,,,,,16622.3,49338.0,99595.8,114105.6,,,,,,,,,,3469.57,3476.72,3443.07,3454.07,67369551423.54,15.7275,7090.16,86.02,2942.89,3103.19
3225524.0,240.34,2024-04-16,66758.0,609.97,1981544.0,238.26,2017573.0,265.64,199571.0,292.75,247260.0,985.0,164894.0,28.97,71400.0,16.86,1064150.0,231.01,1010299.0,554.55,1421706.0,200.37,110228.0,1045.0,4975048.0,67.31,656034.0,172.71,1047308.0,98.27,1602985.0,378.55,1091496.0,51.79,545622.0,108.9,1183113.0,90.53,232495.0,210.05,700213.0,62.24,441693.0,313.72,737281.0,39.32,32650.0,162.5,1868299.0,85.88,411889.0,184.86,1693751.0,22.82,1616348.0,64.01,1764609.0,75.11,502777.0,305.1,362609.0,528.35,1465377.0,53.22,2569799.0,746.74,346295.0,138.18,7283867.0,109.21,1127280.0,506.97,1033219.0,132.99,12774859.0,144.45,491817.0,379.48,9607388.0,69.03,743180.0,357.39,281692.0,138.59,,,272667.0,117.67,872004.0,195.15,202561.0,210.1,784627.0,199.01,105206.0,1228.3,7674490.0,79.25,1515804.0,107.17,11816517.0,468.89,691528.0,201.93,528479.0,80.27,1698207.0,117.69,4731756.0,10.71,692266.0,127.42,1018420.0,49.73,1799903.0,346.85,6619233.0,68.12,920953.0,229.14,1505960.0,14.454,496090.0,114.58,312123.0,385.05,721965.0,79.97,4967617.0,153.02,11931277.0,48.26,352430.0,146.72,1239358.0,337.66,345882.0,129.78,2171594.0,27.46,2640500.0,90.05,1389481.0,90.32,1249327.0,327.5,8548380.0,17.64,4881516.0,162.54,1345667.0,136.8,795567.0,161.41,1683413.0,317.52,1628505.0,122.07,1033644.0,71.22,2095681.0,67.95,1319745.0,55.78,5587332.0,125.06,3036409.0,136.52,297520.0,221.63,4297933.0,13.64,973213.0,69.0,3240401.0,72.26,1007786.0,51.82,2658887.0,39.57,654249.0,70.98,1235787.0,90.87,6763831.0,11.12,2164122.0,103.79,3472199.0,63.86,609323.0,164.17,498304.0,231.78,615756.0,894.14,592917.0,117.29,1439526.0,41.31,28885312.0,25.69,1058575.0,100.28,695469.0,394.17,1623133.0,313.89,819517.0,83.89,667738.0,294.03,336008.0,232.34,556488.0,489.57,93.5891,5.33,504.94,506.5,502.21,503.53,73484020.0,,,,,,,,,,,,,16622.3,49338.0,99595.8,114105.6,,,,,,,,,,3478.02,3479.04,3459.45,3462.94,66353162008.45,15.7114,7226.01,87.33,3005.95,3219.58
2824169.0,239.66,2024-04-15,57748.0,615.89,986035.0,234.21,1740174.0,265.51,173137.0,300.41,102738.0,953.8,240221.0,29.45,76800.0,16.9,872266.0,234.72,1031658.0,557.87,1305289.0,201.62,83047.0,1035.8,7717826.0,67.75,818337.0,173.94,764131.0,99.4,1650717.0,377.36,757042.0,51.82,603233.0,110.91,965674.0,92.04,208831.0,210.19,733163.0,62.39,312519.0,319.59,551514.0,39.67,26240.0,165.4,1983623.0,86.13,605411.0,185.09,1783790.0,22.7,735418.0,65.52,1605404.0,77.54,549893.0,304.74,372220.0,522.68,1574419.0,53.43,2358569.0,750.77,460134.0,138.11,4595628.0,108.89,1031789.0,500.09,767245.0,131.74,8502266.0,147.59,284540.0,378.81,7236243.0,68.96,839496.0,360.85,319558.0,138.2,,,199871.0,118.69,1159247.0,196.8,288334.0,210.66,847866.0,201.21,94632.0,1243.56,7500241.0,80.23,1969060.0,107.03,5376771.0,445.63,669066.0,203.32,537314.0,80.23,1616891.0,121.16,5009268.0,10.84,698794.0,128.64,804720.0,50.32,1356979.0,348.9,6527104.0,67.44,609477.0,231.16,2389450.0,14.55,1478100.0,117.62,145474.0,387.14,563356.0,80.73,8667460.0,149.77,11943603.0,48.51,498939.0,147.7,1087797.0,339.13,451200.0,129.96,2428930.0,28.25,2863151.0,89.2,1182121.0,90.42,1511053.0,327.1,10501963.0,17.65,5433730.0,161.67,1506028.0,140.22,545600.0,166.42,1184742.0,314.64,1052751.0,124.0,856775.0,70.73,2132941.0,66.95,1578702.0,56.08,6241069.0,126.19,2553508.0,134.56,282303.0,223.14,4677679.0,13.87,1517011.0,68.0,5532031.0,72.72,2616448.0,51.5,3062144.0,40.04,831065.0,73.11,1942193.0,91.51,4398649.0,11.32,2273835.0,103.86,3060358.0,65.35,447313.0,166.39,328014.0,235.08,656427.0,898.56,860486.0,118.31,1333538.0,41.7,35660190.0,25.91,951503.0,102.32,1373702.0,397.36,731891.0,322.63,572961.0,85.75,384759.0,299.12,462301.0,235.93,495369.0,491.29,,5.33,515.13,515.3,503.58,504.45,92101447.0,,,,,,,,,,,,,16622.3,49338.0,99595.8,114105.6,,,,,,,,,,3456.38,3476.98,3454.06,3472.19,74215544275.99,15.6747,,,,
2684915.0,239.95,2024-04-12,72755.0,618.51,822327.0,234.0,2140134.0,267.28,251160.0,300.45,52129.0,943.5,289255.0,29.39,114300.0,16.63,1028447.0,235.17,1201602.0,565.23,788451.0,206.74,103034.0,1043.5,5691760.0,68.07,680529.0,175.22,898660.0,100.44,1476001.0,384.8,731371.0,51.67,431405.0,110.58,977998.0,93.52,171287.0,217.45,742859.0,61.88,392727.0,322.66,641940.0,40.18,31440.0,166.65,2227929.0,86.28,659893.0,185.86,1943107.0,22.81,703423.0,66.73,1573811.0,77.33,631737.0,314.97,484479.0,523.01,1227465.0,53.85,2495037.0,751.64,510522.0,137.92,4041615.0,109.11,1188685.0,497.49,577344.0,134.66,7100178.0,147.52,258440.0,380.0,7691021.0,68.64,393974.0,376.57,299234.0,137.2,,,219862.0,119.28,1245896.0,198.18,189485.0,214.44,678625.0,204.0,124777.0,1261.07,6562831.0,80.13,1535419.0,105.1,6045671.0,439.2,717036.0,205.73,455357.0,79.85,1629452.0,127.07,6347143.0,10.94,720163.0,128.53,743100.0,49.7,1442009.0,349.84,4995155.0,68.07,932313.0,234.23,1777340.0,14.43,431390.0,112.62,133733.0,395.0,611053.0,80.49,11577753.0,149.98,12459210.0,48.28,428052.0,148.5,1056840.0,342.05,513129.0,130.42,3161444.0,28.22,3155519.0,90.28,959947.0,94.47,2078088.0,327.7,12537841.0,17.85,7029475.0,162.28,1124507.0,140.73,521405.0,166.79,1467617.0,312.59,1048564.0,124.48,989207.0,71.01,2729881.0,68.62,1960262.0,56.3,7369989.0,125.74,2413463.0,136.14,305032.0,231.74,4431935.0,14.35,789546.0,71.56,2918714.0,70.73,2002863.0,51.79,4126975.0,40.33,559460.0,73.18,2419825.0,92.22,8160400.0,11.33,2416804.0,105.14,2428865.0,71.34,706402.0,171.53,423587.0,232.59,665281.0,904.7,656117.0,122.87,2259340.0,41.85,43034056.0,25.86,994181.0,103.49,1200426.0,396.55,994870.0,322.82,545504.0,87.58,393747.0,306.0,389716.0,241.34,513717.0,497.79,,5.33,514.37,515.815,509.08,510.85,92561094.0,,,,,,,,,,,,,16622.3,49338.0,99595.8,114105.6,,,,,,,,,,3448.6,3464.0,3446.79,3456.24,63944927459.55,,,,,
2081285.0,244.0,2024-04-11,53735.0,618.79,810744.0,235.64,2169844.0,270.0,271148.0,311.87,30742.0,931.5,303800.0,29.0,84900.0,16.9,1010454.0,240.61,1295511.0,574.57,907484.0,211.19,63759.0,1007.0,6071511.0,68.65,696787.0,179.65,688814.0,101.82,1186680.0,392.26,757063.0,52.47,633922.0,113.49,823897.0,96.12,206905.0,222.46,637738.0,64.83,378868.0,337.89,528769.0,41.17,27220.0,168.5,3071008.0,88.21,696180.0,189.51,2357603.0,22.65,1100965.0,68.81,1657913.0,77.78,515571.0,324.9,486267.0,523.37,1580963.0,54.92,1594834.0,759.59,354164.0,142.75,4321456.0,111.45,880265.0,501.96,809142.0,135.93,8374434.0,148.79,308190.0,387.58,10455283.0,69.74,294276.0,376.78,265323.0,139.13,,,373232.0,120.21,1019056.0,203.68,178015.0,217.42,850480.0,206.28,91422.0,1311.49,5241326.0,82.17,1229015.0,106.42,5844125.0,441.72,861295.0,206.5,681328.0,80.49,1085355.0,130.7,3439453.0,11.17,754222.0,130.02,361510.0,49.4,1081147.0,353.08,6439168.0,68.84,658356.0,238.02,2512410.0,14.42,400450.0,113.04,133377.0,402.3,489804.0,81.66,2290438.0,162.73,11781039.0,49.12,473419.0,152.09,822222.0,346.29,342290.0,131.4,3221012.0,29.05,2453586.0,91.41,1060899.0,96.71,1804153.0,328.19,13673968.0,18.08,3307034.0,167.52,720175.0,145.0,399253.0,168.4,992364.0,316.29,1086577.0,127.52,829307.0,71.81,1742860.0,70.87,1286827.0,56.92,6187364.0,126.15,2070115.0,139.62,475471.0,232.28,2706200.0,14.75,788935.0,73.19,2249731.0,71.64,1053934.0,55.73,3060574.0,42.12,453920.0,74.98,2296918.0,91.46,4482759.0,11.57,3208650.0,107.01,5334939.0,72.95,339191.0,176.08,624222.0,237.24,617176.0,920.32,618223.0,124.45,948569.0,42.01,32814472.0,26.34,2903814.0,108.5,1060331.0,400.23,643375.0,327.25,473261.0,90.28,198518.0,312.39,320904.0,246.42,388079.0,503.1,,5.33,515.68,519.48,512.08,518.0,70099007.0,,,,,,,,,,,,,16622.3,49338.0,99595.8,114105.6,,,,,,,,,,3442.84,3455.61,3431.18,3439.53,53525607759.33,,,,,
